MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,MiscVal,MoSold,SaleType,SaleCondition,SalePrice,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_NoBasement,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_NoBasement,BsmtFinType2_Rec,BsmtFinType2_Unf,TotalPorchSF,TotalArea,LivingToLotRatio,TotalFinSF,RemodAge,GarageAge,IsNew,IsRemodeled,OverallScore,HasFireplace,HasPool,HasGarage,HasBsmt,Has2ndFloor,IsPaved
90,RM,110.0,8472,IR2,Bnk,AllPub,Corner,Mod,IDOTRR,RRNn,Norm,Duplex,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,2,3,CBlock,4,3,3,0,GasA,3,N,SBrkr,0,1,0,1,0,2,1,3,5,Typ,0,CarPort,Unf,2,3,3,Y,106,0,5,WD,Normal,110000,False,False,True,False,False,False,False,True,False,False,False,False,0,2148,0.09631728045325778,1632,47,47.0,0,0,5.0,0,0,1,1,0,0
20,RL,68.0,50271,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,Gable,WdShngl,WdShing,Wd Shng,0.0,4,3,CBlock,5,3,3,32,GasA,4,Y,SBrkr,0,2,0,0,1,0,1,4,5,Typ,4,Attchd,Fin,3,3,3,Y,857,0,11,WD,Normal,385000,False,True,False,False,False,False,False,False,False,False,False,True,72,4578,0.036641403592528494,3652,19,25.0,0,1,7.8,1,0,1,1,0,1
80,RL,60.0,7134,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,CBlock,3,3,0,0,GasA,3,Y,SBrkr,0,0,0,1,0,3,1,3,6,Min1,3,Detchd,Unf,2,3,3,Y,0,0,2,WD,Normal,130000,False,False,False,False,False,False,False,False,False,False,False,True,50,2316,0.1906363891225119,1744,52,45.0,0,0,5.0,1,0,1,1,0,1
20,RL,100.0,10175,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,272.0,3,3,CBlock,3,3,0,935,GasA,4,Y,SBrkr,0,0,0,2,0,3,1,3,7,Typ,4,Attchd,RFn,2,3,3,Y,0,0,7,WD,Normal,180500,True,False,False,False,False,False,False,False,False,False,False,True,407,3426,0.14004914004914004,1915,44,44.0,0,0,5.699999999999999,1,0,1,1,0,1
160,FV,24.0,2645,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,456.0,4,3,PConc,4,3,0,321,GasA,5,Y,SBrkr,0,1,0,2,1,3,1,4,7,Typ,0,Attchd,Fin,2,3,3,Y,115,0,8,WD,Abnorml,172500,False,True,False,False,False,False,False,False,False,False,False,True,0,3189,0.6574669187145558,2388,9,10.0,0,1,7.1,0,0,1,1,1,1
60,RL,89.0,11645,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,0,860,GasA,5,Y,SBrkr,0,0,0,2,1,3,1,4,7,Typ,0,Attchd,RFn,2,3,3,Y,0,0,8,WD,Normal,196500,False,False,False,False,False,True,False,False,False,False,False,True,70,3145,0.1477028767711464,1720,2,2.0,0,0,6.3999999999999995,0,0,1,1,1,1
60,RL,66.0,13682,IR2,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,1031.0,5,3,PConc,5,3,3,1410,GasA,5,Y,SBrkr,0,0,0,3,1,3,1,4,10,Typ,4,BuiltIn,Fin,3,3,3,Y,192,0,10,New,Partial,438780,False,False,False,False,False,True,False,False,False,False,False,True,37,4996,0.21524630901914923,2945,0,0.0,1,0,8.5,1,0,1,1,1,1
20,RL,60.0,7200,Reg,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,0.0,3,3,CBlock,3,3,2,148,GasA,5,Y,SBrkr,0,0,0,1,0,2,1,3,4,Typ,0,Detchd,Unf,1,3,3,Y,196,0,1,WD,Normal,124900,False,False,False,False,False,False,False,False,False,False,False,True,0,1912,0.10833333333333334,1412,36,35.0,0,0,5.6,0,0,1,1,0,1
20,RL,63.0,13072,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,PConc,4,3,0,217,GasA,5,Y,SBrkr,0,1,0,1,1,3,1,4,5,Typ,0,Detchd,Unf,2,3,3,Y,0,0,5,New,Partial,158000,False,False,False,False,False,False,False,False,False,False,False,True,50,2892,0.08858629130966952,2099,2,0.0,0,0,5.699999999999999,0,0,1,1,0,1
75,RM,60.0,7200,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,BrkTil,3,2,0,530,GasA,3,N,SBrkr,0,0,0,1,0,3,1,2,6,Typ,0,Detchd,Unf,1,3,3,N,0,0,3,WD,Normal,101000,False,False,False,False,False,True,False,False,False,False,False,True,144,1929,0.15430555555555556,1111,11,72.0,0,1,5.6,0,0,1,1,1,1
120,RL,44.0,6442,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,178.0,4,3,PConc,4,4,1,1346,GasA,5,Y,SBrkr,0,0,0,2,0,2,1,4,6,Typ,4,Attchd,RFn,2,3,3,Y,120,0,10,WD,Normal,202500,False,True,False,False,False,False,False,False,False,False,False,True,49,3224,0.21266687364172618,1394,1,1.0,0,0,7.1,1,0,1,1,0,1
70,RM,50.0,10300,IR1,Bnk,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,Gable,CompShg,Stucco,Stucco,0.0,3,3,BrkTil,3,3,0,576,GasA,4,Y,SBrkr,0,0,0,2,0,3,1,3,9,Typ,0,Detchd,Unf,2,3,3,Y,12,0,4,WD,Normal,140000,False,False,False,False,False,True,False,False,False,False,False,True,75,2766,0.16601941747572815,1710,60,20.0,0,1,6.699999999999999,0,0,1,1,1,1
60,RL,,9375,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,573.0,3,3,PConc,4,3,0,318,GasA,5,Y,SBrkr,0,1,0,2,1,3,1,4,8,Typ,0,Attchd,RFn,2,3,3,Y,576,0,2,WD,Normal,219500,False,True,False,False,False,False,False,False,False,False,False,True,36,3736,0.21696,2773,11,11.0,0,1,6.3999999999999995,0,0,1,1,1,1
60,RL,76.0,9591,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,344.0,4,3,PConc,5,3,2,1143,GasA,5,Y,SBrkr,0,0,0,2,1,4,1,4,9,Typ,4,BuiltIn,RFn,3,3,3,Y,192,0,10,WD,Normal,317000,False,False,False,False,False,True,False,False,False,False,False,True,151,4468,0.2578458971952872,2473,2,3.0,0,1,7.1,1,0,1,1,1,1
20,RL,,19900,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,287.0,3,3,CBlock,4,3,3,1035,GasA,3,Y,SBrkr,0,1,0,2,0,3,1,3,7,Min1,4,Attchd,RFn,2,3,3,Y,301,0,7,WD,Normal,180000,False,True,False,False,False,False,False,False,False,False,False,True,0,4730,0.11090452261306533,3119,21,40.0,0,1,6.3999999999999995,1,0,1,1,0,1
20,RL,72.0,10665,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,167.0,4,3,PConc,4,3,2,440,GasA,5,Y,SBrkr,0,1,0,2,0,3,1,4,7,Typ,0,Attchd,RFn,2,3,3,Y,144,0,6,WD,Normal,226000,False,True,False,False,False,False,False,False,False,False,False,True,29,3490,0.13867791842475385,2492,4,4.0,0,0,6.3999999999999995,0,0,1,1,0,1
30,RM,47.0,4608,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,0.0,3,4,CBlock,3,3,0,747,GasA,3,Y,SBrkr,0,0,0,1,0,2,1,3,4,Typ,0,Attchd,Unf,1,3,3,Y,0,0,6,WD,Normal,80000,False,False,False,False,False,True,False,False,False,False,False,True,0,1714,0.162109375,747,60,65.0,0,1,4.6,0,0,1,1,0,1
50,RL,81.0,15593,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,BrkFace,AsbShng,0.0,4,3,CBlock,3,3,0,701,GasW,3,Y,SBrkr,0,0,0,2,0,3,1,3,7,Typ,3,Attchd,Fin,2,3,3,Y,0,0,7,WD,Normal,225000,True,False,False,False,False,False,False,False,False,False,False,True,135,4258,0.14666837683575965,2890,53,53.0,0,0,6.1,1,0,1,1,1,1
20,RL,95.0,13651,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,1115.0,3,4,CBlock,4,3,3,343,GasA,5,Y,SBrkr,0,1,0,2,0,3,1,3,8,Typ,4,Attchd,Fin,2,3,3,Y,300,0,2,WD,Normal,244000,False,False,False,False,False,False,False,False,False,False,False,True,0,4962,0.16284521280492273,4103,34,34.0,0,0,6.699999999999999,1,0,1,1,0,1
20,RL,69.0,7599,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,0.0,3,3,CBlock,3,3,0,280,GasA,3,Y,SBrkr,0,1,0,1,0,2,1,3,4,Typ,0,Detchd,Unf,2,3,3,Y,0,0,6,WD,Normal,129500,False,False,False,False,False,False,False,False,False,False,False,True,0,2050,0.11119884195288854,1410,1,20.0,0,1,4.6,0,0,1,1,0,1
60,RL,74.0,10141,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,40.0,3,3,PConc,4,3,0,832,GasA,4,Y,SBrkr,0,0,0,2,1,3,1,3,7,Typ,3,Attchd,Fin,2,3,3,Y,0,0,12,WD,Normal,185000,False,False,False,False,False,True,False,False,False,False,False,True,385,2977,0.16941130066068436,1718,11,11.0,0,0,6.3999999999999995,1,0,1,1,1,1
20,RL,85.0,10200,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,104.0,3,3,CBlock,3,3,0,404,GasA,4,Y,SBrkr,0,1,0,1,0,3,1,3,6,Typ,0,Attchd,Unf,2,3,3,Y,0,0,5,WD,Normal,144900,False,False,False,False,False,False,True,False,False,False,False,False,0,2662,0.10647058823529412,1768,7,21.0,0,1,5.6,0,0,1,1,0,1
50,RM,60.0,5790,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gambrel,CompShg,VinylSd,VinylSd,0.0,4,4,CBlock,2,3,0,840,GasA,4,N,SBrkr,0,0,0,2,0,3,2,3,8,Typ,0,Detchd,Unf,1,3,3,Y,0,0,5,WD,Normal,107400,False,False,False,False,False,True,False,False,False,False,False,True,202,2824,0.2772020725388601,1605,60,95.0,0,1,3.8999999999999995,0,0,1,1,1,1
180,RM,21.0,1596,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,Gable,CompShg,CemntBd,CmentBd,0.0,3,3,CBlock,4,3,3,0,GasA,3,Y,SBrkr,0,1,0,1,0,2,1,3,5,Typ,0,BuiltIn,Unf,1,3,3,Y,120,0,11,WD,Normal,91000,False,True,False,False,False,False,False,False,False,False,False,True,101,1747,0.6190476190476191,1450,36,36.0,0,0,4.3,0,0,1,1,1,1
20,RL,,8475,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,CBlock,3,3,0,724,GasA,5,Y,FuseA,0,0,0,1,0,2,1,3,4,Typ,0,Detchd,Unf,1,3,3,Y,0,0,4,WD,Normal,135750,False,False,False,False,False,False,False,False,False,False,False,True,0,2187,0.11233038348082595,1180,52,52.0,0,0,4.9,0,0,1,1,0,1
50,RM,50.0,8635,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,CBlock,3,3,0,295,GasA,3,Y,SBrkr,0,1,0,1,0,2,1,3,6,Min1,0,Detchd,Unf,1,3,3,Y,0,0,1,WD,Normal,127000,True,False,False,False,False,False,False,True,False,False,False,False,0,2197,0.14881297046902142,1662,7,60.0,0,1,5.0,0,0,1,1,1,1
90,RL,72.0,10778,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,Hip,CompShg,HdBoard,HdBoard,0.0,3,3,CBlock,3,3,0,1768,GasA,3,N,SBrkr,0,0,0,2,0,4,2,3,8,Typ,0,,,0,0,0,Y,0,0,4,WD,Normal,136500,False,False,False,False,False,True,False,False,False,False,False,True,0,3536,0.1640378548895899,1768,42,,0,0,4.3,0,0,0,1,0,1
50,RM,60.0,10440,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,PConc,3,3,0,440,GasA,4,Y,SBrkr,0,0,0,1,1,2,1,3,5,Typ,0,Detchd,Unf,2,3,3,Y,74,0,5,WD,Normal,110000,False,False,False,False,False,True,False,False,False,False,False,True,128,2110,0.11781609195402298,1230,28,43.0,0,1,5.3,0,0,1,1,1,1
60,RL,100.0,13000,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,576.0,3,4,CBlock,4,3,0,448,GasA,3,Y,SBrkr,0,0,0,2,1,4,1,4,8,Typ,4,Attchd,Fin,1,3,3,Y,0,0,6,WD,Normal,193500,False,False,False,False,True,False,False,False,False,False,False,True,324,3547,0.16476923076923078,2590,41,41.0,0,0,5.999999999999999,1,0,1,1,1,1
120,RM,32.0,4500,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,Hip,CompShg,VinylSd,VinylSd,443.0,3,4,PConc,5,4,0,36,GasA,5,Y,SBrkr,0,1,0,2,0,2,1,3,5,Typ,0,Attchd,Fin,2,3,3,Y,0,0,3,WD,Normal,153500,False,True,False,False,False,False,False,False,False,False,False,True,199,2979,0.2971111111111111,2538,8,8.0,0,0,5.699999999999999,0,0,1,1,0,1
20,RL,78.0,10206,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,468.0,3,3,PConc,4,3,0,1530,GasA,5,Y,SBrkr,0,0,0,2,0,3,1,4,6,Typ,4,Attchd,RFn,3,3,3,Y,144,0,10,WD,Normal,245000,False,True,False,False,False,False,False,False,False,False,False,True,99,3884,0.15314520870076426,1596,1,1.0,0,0,7.1,1,0,1,1,0,1
20,RL,80.0,8892,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,66.0,3,3,CBlock,3,3,0,1065,GasA,4,Y,SBrkr,0,0,0,1,1,3,1,3,6,Typ,0,Detchd,Unf,2,3,3,Y,74,0,7,COD,Normal,126500,False,False,False,False,False,True,False,False,False,False,False,True,0,2591,0.11977058029689609,1065,47,33.0,0,0,5.0,0,0,1,1,0,1
80,RL,,8530,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,22.0,3,3,PConc,4,3,0,384,GasA,4,Y,SBrkr,0,0,0,2,1,3,1,3,7,Typ,3,BuiltIn,Fin,2,3,3,Y,120,700,5,WD,Normal,168500,False,False,False,False,False,True,False,False,False,False,False,True,72,2258,0.17280187573270808,1474,13,14.0,0,1,6.3999999999999995,1,0,1,1,1,1
60,RL,121.0,16059,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Hip,CompShg,HdBoard,HdBoard,284.0,4,3,CBlock,4,3,0,1288,GasA,5,Y,SBrkr,0,0,0,2,1,4,1,4,9,Typ,3,Attchd,Unf,2,3,3,Y,127,0,4,WD,Normal,260000,False,False,False,False,False,True,False,False,False,False,False,True,82,4167,0.15050750358054674,2417,14,15.0,0,1,7.1,1,0,1,1,1,1
60,RL,122.0,11911,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,2,684,GasA,5,Y,SBrkr,0,0,0,2,1,3,1,4,6,Typ,4,BuiltIn,Fin,2,3,3,Y,100,0,3,WD,Normal,174000,False,False,False,False,False,True,False,False,False,False,False,True,38,2644,0.13097137100159517,1560,4,4.0,0,0,5.699999999999999,1,0,1,1,1,1
160,FV,40.0,3951,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,Gable,CompShg,VinylSd,VinylSd,76.0,4,3,PConc,4,3,2,612,GasA,5,Y,SBrkr,0,0,0,2,1,2,1,4,4,Typ,0,Detchd,RFn,2,3,3,Y,0,0,6,New,Partial,164500,False,False,False,False,False,True,False,False,False,False,False,True,234,2364,0.3097949886104784,1224,0,0.0,1,0,5.699999999999999,0,0,1,1,1,1
50,C (all),105.0,8470,IR1,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,Feedr,1Fam,1.5Fin,Hip,CompShg,Plywood,Plywood,0.0,2,2,CBlock,3,2,0,1013,GasA,3,N,SBrkr,513,0,0,1,0,2,1,2,6,Typ,0,,,0,0,0,N,0,0,10,ConLD,Abnorml,85000,False,False,False,False,False,True,False,False,False,False,False,True,156,2539,0.18016528925619835,1013,27,,0,1,2.6999999999999997,0,0,0,1,0,1
20,RL,60.0,8070,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,PConc,4,3,0,402,GasA,5,Y,SBrkr,0,1,0,1,0,3,1,3,5,Typ,0,,,0,0,0,Y,0,0,8,WD,Normal,123600,False,True,False,False,False,False,False,False,False,False,False,True,0,1980,0.12267657992565056,1578,12,,0,1,4.3,0,0,0,1,0,1
20,RL,60.0,7200,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,Wd Sdng,0.0,3,3,Slab,0,0,0,0,GasA,3,Y,FuseA,0,0,0,1,0,2,1,3,4,Typ,0,Detchd,Unf,2,3,3,Y,0,0,7,WD,Normal,109900,False,False,False,True,False,False,False,False,False,True,False,False,29,1460,0.14444444444444443,1040,56,56.0,0,0,4.3,0,0,1,0,0,1
20,RL,85.0,8500,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,203.0,3,3,CBlock,3,3,0,635,GasA,3,Y,SBrkr,0,0,0,1,0,2,1,3,6,Typ,0,Attchd,Unf,2,3,3,Y,0,0,12,WD,Abnorml,98600,False,False,False,False,True,False,False,False,False,False,False,True,0,2950,0.14529411764705882,1835,45,45.0,0,0,4.4,0,0,1,1,0,1
30,RL,80.0,13360,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,4,BrkTil,4,3,0,163,GasA,5,Y,SBrkr,0,1,0,1,0,2,1,3,5,Typ,0,Detchd,Unf,2,3,3,Y,0,0,8,WD,Normal,163500,False,False,False,False,False,False,False,False,False,False,False,True,44,2272,0.0721556886227545,1677,3,88.0,0,1,5.6,0,0,1,1,0,1
190,C (all),60.0,7200,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,2fmCon,2.5Unf,Hip,CompShg,MetalSd,MetalSd,0.0,3,3,BrkTil,3,2,1,168,GasW,5,N,SBrkr,0,0,1,2,0,4,2,3,9,Typ,4,Detchd,Unf,2,3,3,Y,0,0,11,WD,Normal,133900,False,False,False,False,True,False,False,False,False,False,False,True,99,4011,0.31819444444444445,3337,9,107.0,0,1,5.999999999999999,1,0,1,1,1,1
60,RL,69.0,9337,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,0.0,3,4,PConc,4,3,0,176,GasA,5,Y,SBrkr,0,1,0,2,1,3,1,4,7,Typ,0,Attchd,RFn,2,3,3,Y,0,0,5,WD,Normal,204750,False,True,False,False,False,False,False,False,False,False,False,True,162,3294,0.19128199635857343,2434,10,10.0,0,0,5.699999999999999,0,0,1,1,1,1
60,RL,,9765,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,68.0,5,4,PConc,4,4,0,370,GasA,4,Y,SBrkr,0,0,0,2,1,3,1,3,6,Typ,3,BuiltIn,Fin,2,3,3,Y,232,480,4,WD,Normal,185000,False,False,False,False,False,False,False,False,False,False,False,True,63,2570,0.15053763440860216,1780,16,16.0,0,0,6.6,1,0,1,1,1,1
20,RL,78.0,10264,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,183.0,4,3,PConc,4,3,2,426,GasA,5,Y,SBrkr,0,0,0,2,0,3,1,4,6,Typ,0,Attchd,RFn,2,3,3,Y,158,0,8,WD,Normal,214000,False,False,False,False,False,False,False,False,False,False,False,True,29,3648,0.15471551052221355,2750,7,7.0,0,0,6.3999999999999995,0,0,1,1,0,1
20,RL,73.0,10921,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,48.0,3,3,CBlock,3,3,0,440,GasA,3,Y,FuseF,0,1,0,1,0,3,1,3,6,Typ,0,Attchd,Fin,1,3,3,P,120,0,5,WD,Normal,94750,False,False,False,False,True,False,False,False,False,False,False,True,0,2352,0.08790403809174983,1480,42,42.0,0,0,4.3,0,0,1,1,0,1
30,RL,85.0,10625,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,BrkTil,3,3,0,350,GasA,2,N,SBrkr,0,0,0,1,0,2,1,3,5,Typ,0,Basment,Unf,1,2,3,Y,0,400,5,COD,Abnorml,83000,False,False,False,False,False,False,False,False,False,False,False,True,77,1659,0.07858823529411765,943,60,90.0,0,1,5.0,0,0,1,1,0,1
20,RL,77.0,9320,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,0.0,3,3,CBlock,3,3,0,381,GasA,2,Y,SBrkr,0,1,0,1,1,3,1,3,6,Typ,0,,,0,0,0,Y,352,400,1,WD,Normal,128950,False,False,False,False,False,False,False,False,False,False,False,True,0,2175,0.13143776824034334,1794,51,,0,0,4.3,0,0,0,1,0,1
20,RL,,10603,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,28.0,3,3,PConc,3,3,1,410,GasA,4,Y,SBrkr,0,1,0,2,0,3,1,4,6,Typ,3,Attchd,RFn,2,3,3,Y,168,0,2,WD,Normal,205000,False,False,False,False,False,False,False,False,False,False,False,True,68,3700,0.15184381778741865,2810,9,33.0,0,1,6.299999999999999,1,0,1,1,0,1
60,RL,77.0,9206,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,336.0,4,3,CBlock,4,3,0,741,GasA,3,Y,SBrkr,0,0,0,2,1,3,1,4,7,Typ,3,Attchd,Fin,2,3,3,Y,192,0,6,WD,Normal,178000,False,False,False,False,False,True,False,False,False,False,False,True,46,2949,0.18813817075820116,1732,25,25.0,0,0,5.699999999999999,1,0,1,1,1,1
90,RL,64.0,7018,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,Gable,CompShg,HdBoard,HdBoard,0.0,3,2,Slab,0,0,0,0,GasA,3,Y,SBrkr,0,0,0,2,0,4,2,3,8,Typ,0,Attchd,Unf,2,3,3,Y,0,0,6,WD,Alloca,118964,False,False,False,True,False,False,False,False,False,True,False,False,0,1945,0.21872328298660587,1535,30,30.0,0,0,5.0,0,0,1,0,0,1
20,RL,94.0,10402,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,PConc,4,3,0,1226,GasA,5,Y,SBrkr,0,0,0,2,0,3,1,4,6,Typ,0,Attchd,RFn,3,3,3,Y,0,0,5,WD,Normal,198900,False,False,False,False,False,True,False,False,False,False,False,True,36,3192,0.1178619496250721,1226,1,1.0,0,0,6.3999999999999995,0,0,1,1,0,1
50,RM,,7758,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Stucco,Stucco,600.0,3,2,PConc,3,3,0,816,GasA,5,Y,FuseF,0,0,0,1,1,4,1,3,7,Typ,3,Detchd,Unf,1,3,3,Y,0,0,6,WD,Normal,169500,False,False,True,False,False,False,False,False,False,False,False,True,184,3098,0.23433874709976799,2042,57,56.0,0,1,6.1,1,0,1,1,1,1
60,FV,75.0,9375,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,768.0,4,3,PConc,5,3,0,1053,GasA,5,Y,SBrkr,0,0,0,2,1,3,1,4,9,Typ,4,Attchd,RFn,2,3,3,Y,140,0,8,WD,Normal,250000,False,False,False,False,False,True,False,False,False,False,False,True,45,3693,0.21248,1992,4,5.0,0,1,7.1,1,0,1,1,1,1
30,RM,60.0,10800,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,Mansard,CompShg,VinylSd,VinylSd,0.0,3,3,BrkTil,2,3,0,641,GasA,4,Y,SBrkr,0,0,0,1,0,2,1,3,6,Typ,0,Detchd,Unf,1,2,2,N,0,450,8,WD,Normal,100000,False,False,False,False,False,True,False,False,False,False,False,True,0,1961,0.09694444444444444,1047,12,53.0,0,1,4.9,0,0,1,1,0,1
